inventory_id,warehouse_id,product_id,batch_number,quantity,reorder_level,unit_cost,last_stocked_date
7565,3.0,275.0,BT424631,369,34,834.91,2026-01-22 14:25:21.100841
7566,1.0,2440.0,BT931745,257,37,904.55,2026-02-08 14:25:21.100865
7567,3.0,2182.0,BT179542,182,39,1254.29,2026-06-28 14:25:21.100888
7568,3.0,810.0,BT512737,135,31,1366.46,2026-05-25 14:25:21.100910
7569,4.0,1875.0,BT927430,76,52,1286.0,2025-10-02 14:25:21.100933
7570,4.0,1288.0,BT543806,454,27,1121.51,2025-10-09 14:25:21.100956
7571,4.0,2664.0,BT671817,276,26,707.24,2025-11-22 14:25:21.100979
7572,4.0,796.0,BT162516,268,66,1268.53,2025-08-20 14:25:21.101003
7573,1.0,2220.0,BT528031,401,55,669.76,2026-02-13 14:25:21.101026
7574,2.0,1812.0,BT247081,474,21,30.69,2026-04-12 14:25:21.101049
7575,4.0,1497.0,BT169162,95,73,1313.91,2026-06-22 14:25:21.101072
7576,4.0,737.0,BT797931,290,43,368.68,2026-05-14 14:25:21.101095
7577,4.0,2823.0,BT239693,404,71,802.37,2026-03-29 14:25:21.101118
7578,4.0,27.0,BT678111,19,29,984.96,2026-06-21 14:25:21.101141
7579,1.0,381.0,BT660267,164,32,1032.05,2026-03-05 14:25:21.101168
7580,3.0,1509.0,BT725987,213,56,854.4,2026-03-04 14:25:21.101192
7581,1.0,205.0,BT852008,326,31,1202.47,2026-01-14 14:25:21.101215
7582,1.0,2596.0,BT126144,79,30,915.37,2026-06-12 14:25:21.101237
7583,1.0,476.0,BT447364,218,61,769.52,2025-12-06 14:25:21.101261
7584,3.0,2534.0,BT975631,108,23,81.4,2025-09-21 14:25:21.101284
7585,1.0,737.0,BT145898,0,20,1450.3,2025-11-29 14:25:21.101319
7586,2.0,1809.0,BT346085,246,39,114.64,2025-11-30 14:25:21.101343
7587,1.0,2704.0,BT341368,195,72,540.87,2026-01-13 14:25:21.101367
7588,4.0,1464.0,BT963265,312,68,101.11,2026-01-01 14:25:21.101396
7589,4.0,1847.0,BT815003,22,21,1069.59,2026-05-05 14:25:21.101421
7590,1.0,2837.0,BT484511,52,69,492.1,2025-08-30 14:25:21.101444
7591,2.0,2711.0,BT222638,472,31,395.76,2026-04-18 14:25:21.101468
7592,1.0,587.0,BT897598,170,52,880.22,2025-09-19 14:25:21.101492
7593,1.0,1751.0,BT508222,250,73,667.28,2026-06-26 14:25:21.101515
7594,1.0,2330.0,BT274977,26,20,1308.43,2026-05-22 14:25:21.101539
7595,1.0,2175.0,BT844139,144,73,549.63,2026-07-16 14:25:21.101562
7596,3.0,2892.0,BT936117,481,78,334.87,2026-03-02 14:25:21.101585
7597,2.0,1456.0,BT468555,288,49,805.85,2026-06-27 14:25:21.101609
7598,3.0,1254.0,BT317242,249,65,867.72,2026-07-18 14:25:21.101632
7599,2.0,1118.0,BT239829,278,58,343.81,2025-08-17 14:25:21.101655
7600,1.0,1157.0,BT209107,0,55,1246.7,2026-01-01 14:25:21.101679
7601,1.0,2103.0,BT587614,377,77,184.26,2026-01-22 14:25:21.101702
7602,3.0,1600.0,BT974471,23,79,664.72,2025-10-08 14:25:21.101724
7603,4.0,1400.0,BT288961,14,42,370.72,2026-02-16 14:25:21.101748
7604,2.0,291.0,BT717799,57,52,903.45,2025-11-05 14:25:21.101775
7605,4.0,484.0,BT892953,358,27,735.93,2026-03-02 14:25:21.101799
7606,3.0,779.0,BT867821,361,57,26.42,2025-10-31 14:25:21.101823
7607,3.0,1757.0,BT469576,35,77,803.68,2025-10-25 14:25:21.101846
7608,2.0,1162.0,BT163238,240,31,607.97,2026-06-25 14:25:21.101869
7609,2.0,267.0,BT341783,89,42,319.54,2025-08-20 14:25:21.101892
7610,1.0,492.0,BT271580,101,80,924.49,2026-02-10 14:25:21.101915
7611,3.0,1757.0,BT504200,43,51,490.05,2025-10-29 14:25:21.101942
7612,3.0,1988.0,BT790777,299,44,1046.93,2026-01-25 14:25:21.101967
7613,4.0,2164.0,BT533066,365,50,1033.4,2025-12-30 14:25:21.101990
7614,4.0,1914.0,BT507142,60,74,1328.75,2026-06-03 14:25:21.102013
7615,4.0,1206.0,BT463403,8,78,999.25,2025-11-21 14:25:21.102037
7616,4.0,1262.0,BT790904,113,27,996.27,2026-04-01 14:25:21.102060
7617,3.0,2889.0,BT854082,322,67,283.92,2026-06-08 14:25:21.102087
7618,4.0,2968.0,BT888153,358,55,383.85,2025-10-30 14:25:21.102111
7619,1.0,1816.0,BT389469,57,34,1262.09,2026-05-24 14:25:21.102134
7620,4.0,1668.0,BT423756,176,23,802.29,2026-02-27 14:25:21.102157
7621,1.0,2618.0,BT340627,75,62,936.12,2026-01-14 14:25:21.102180
7622,1.0,1947.0,BT201565,118,61,65.42,2026-05-05 14:25:21.102203
7623,4.0,1318.0,BT502856,48,20,1407.29,2026-05-16 14:25:21.102230
7624,4.0,2297.0,BT783360,110,41,266.43,2025-11-19 14:25:21.102258
7625,4.0,575.0,BT130882,39,28,726.28,2026-02-13 14:25:21.102282
7626,4.0,2768.0,BT382020,264,59,91.02,2025-12-31 14:25:21.102305
7627,4.0,2705.0,BT500400,220,66,353.49,2026-04-12 14:25:21.102328
7628,4.0,2274.0,BT559205,423,50,845.43,2025-12-03 14:25:21.102351
7629,2.0,751.0,BT503380,42,32,1222.64,2025-11-21 14:25:21.102373
7630,4.0,1445.0,BT234450,137,38,691.24,2026-07-17 14:25:21.102403
7631,3.0,2262.0,BT464894,487,21,1096.25,2026-02-03 14:25:21.102428
7632,4.0,529.0,BT709088,177,78,1050.97,2025-11-16 14:25:21.102451
7633,3.0,1252.0,BT599058,398,80,1320.79,2025-10-21 14:25:21.102475
7634,2.0,1063.0,BT332402,196,30,1301.0,2026-06-16 14:25:21.102500
7635,2.0,2171.0,BT273041,374,64,440.56,2025-12-30 14:25:21.102523
7636,2.0,1876.0,BT455195,181,62,1459.69,2026-03-20 14:25:21.102546
7637,3.0,1400.0,BT393817,0,55,149.92,2026-05-01 14:25:21.102570
7638,2.0,2068.0,BT585518,393,34,1125.43,2026-07-18 14:25:21.102595
7639,4.0,1699.0,BT789687,76,48,137.29,2026-02-23 14:25:21.102620
7640,1.0,2933.0,BT137066,199,65,1298.92,2026-01-14 14:25:21.102647
7641,3.0,1195.0,BT953781,336,66,376.5,2026-01-20 14:25:21.102674
7642,1.0,2500.0,BT402282,159,24,780.26,2026-04-07 14:25:21.102701
7643,3.0,2650.0,BT138298,187,25,874.08,2025-11-10 14:25:21.102741
7644,4.0,2437.0,BT110642,325,50,588.81,2026-06-04 14:25:21.102775
7645,4.0,2336.0,BT508441,367,30,1296.6,2025-08-26 14:25:21.102803
7646,4.0,66.0,BT247368,465,26,874.04,2025-10-30 14:25:21.102847
7647,4.0,1916.0,BT627016,247,64,423.41,2025-11-22 14:25:21.102882
7648,2.0,2842.0,BT377789,425,38,420.51,2025-08-29 14:25:21.102926
7649,1.0,2483.0,BT534554,230,69,1400.44,2025-08-24 14:25:21.102965
7650,2.0,1713.0,BT267158,438,35,1075.03,2025-09-07 14:25:21.102994
7651,1.0,2804.0,BT648228,383,34,691.36,2025-09-15 14:25:21.103034
7652,2.0,2186.0,BT482770,299,20,1142.24,2026-02-04 14:25:21.103100
7653,4.0,396.0,BT541012,459,34,485.72,2025-10-12 14:25:21.103293
7654,3.0,313.0,BT451419,102,67,172.8,2026-04-06 14:25:21.103441
7655,3.0,2381.0,BT646790,252,63,927.94,2026-06-11 14:25:21.103518
7656,3.0,1199.0,BT959684,209,24,698.4,2025-12-27 14:25:21.103562
7657,2.0,748.0,BT116484,426,30,1428.84,2025-10-12 14:25:21.103612
7658,4.0,552.0,BT552638,188,54,1397.71,2025-09-27 14:25:21.103659
7659,4.0,1263.0,BT574409,65,76,325.84,2025-07-22 14:25:21.103696
7660,1.0,2004.0,BT443011,168,55,123.27,2025-08-06 14:25:21.103738
7661,3.0,2042.0,BT512879,182,63,279.38,2026-06-08 14:25:21.103822
7662,4.0,607.0,BT522914,200,54,14.26,2026-01-02 14:25:21.103881
7663,1.0,300.0,BT959475,239,76,873.89,2025-09-24 14:25:21.103948
7664,2.0,1738.0,BT255761,446,63,158.14,2025-11-16 14:25:21.104012
7665,4.0,77.0,BT382670,232,21,912.83,2025-09-13 14:25:21.104060
7666,3.0,954.0,BT925937,261,22,929.58,2025-08-07 14:25:21.104152
7667,2.0,286.0,BT531804,109,69,44.92,2025-10-15 14:25:21.104198
7668,2.0,2781.0,BT473289,320,25,709.43,2026-02-17 14:25:21.104240
7669,2.0,2139.0,BT485809,188,75,527.74,2025-12-27 14:25:21.104279
7670,3.0,2485.0,BT346016,235,20,191.76,2026-05-24 14:25:21.104327
7671,1.0,2150.0,BT255836,330,45,967.45,2026-02-10 14:25:21.104375
7672,1.0,1357.0,BT564362,360,75,855.48,2025-10-08 14:25:21.104456
7673,2.0,1335.0,BT658221,14,70,827.34,2026-06-20 14:25:21.104491
7674,2.0,2820.0,BT573648,251,22,788.37,2026-04-13 14:25:21.104553
7675,2.0,1373.0,BT603826,197,36,188.39,2025-10-03 14:25:21.104609
7676,2.0,1424.0,BT250342,427,43,1381.84,2025-09-29 14:25:21.104660
7677,3.0,23.0,BT992415,306,60,584.81,2025-11-19 14:25:21.104706
7678,3.0,187.0,BT195598,352,77,1376.22,2026-06-29 14:25:21.104749
7679,2.0,689.0,BT858194,229,65,441.94,2025-10-02 14:25:21.104798
7680,3.0,2076.0,BT458526,338,46,385.73,2026-05-29 14:25:21.104852
7681,4.0,1392.0,BT169410,55,52,43.93,2025-11-02 14:25:21.104922
7682,2.0,1086.0,BT762135,202,50,1101.77,2025-08-05 14:25:21.104994
7683,3.0,2982.0,BT728219,412,55,721.82,2025-08-30 14:25:21.105053
7684,2.0,2960.0,BT434371,301,46,585.46,2025-12-04 14:25:21.105097
7685,1.0,1462.0,BT757484,396,54,1028.8,2026-01-23 14:25:21.105142
7686,3.0,2071.0,BT760739,338,50,820.71,2025-09-19 14:25:21.105182
7687,4.0,482.0,BT549448,425,76,440.64,2025-10-11 14:25:21.105224
7688,2.0,1299.0,BT961197,28,62,1323.05,2026-03-02 14:25:21.105268
7689,2.0,1291.0,BT637428,427,52,52.87,2026-01-11 14:25:21.105307
7690,1.0,876.0,BT969360,373,59,1426.52,2026-01-01 14:25:21.105349
7691,4.0,1760.0,BT858573,180,72,1468.04,2026-07-13 14:25:21.105414
7692,2.0,1219.0,BT689556,495,50,185.35,2026-04-23 14:25:21.105466
7693,1.0,2754.0,BT378896,478,68,1080.27,2025-11-12 14:25:21.105503
7694,4.0,1041.0,BT452256,493,27,848.07,2025-10-23 14:25:21.105539
7695,1.0,826.0,BT361547,26,61,719.51,2025-10-03 14:25:21.105566
7696,4.0,2368.0,BT818171,168,48,133.12,2025-10-27 14:25:21.105590
7697,2.0,1831.0,BT804583,496,64,368.83,2025-11-08 14:25:21.105614
7698,1.0,2565.0,BT534137,453,48,888.04,2025-07-19 14:25:21.105644
7699,3.0,1576.0,BT410896,296,30,1023.55,2025-11-28 14:25:21.105671
7700,2.0,153.0,BT419306,259,69,1350.75,2025-09-12 14:25:21.105695
7701,2.0,535.0,BT416549,7,80,1362.25,2026-04-19 14:25:21.105719
7702,1.0,2417.0,BT435795,68,65,21.52,2026-01-08 14:25:21.105747
7703,3.0,64.0,BT537395,492,66,653.39,2026-05-21 14:25:21.105783
7704,4.0,1181.0,BT720215,355,79,421.55,2026-04-12 14:25:21.105810
7705,4.0,2241.0,BT706317,241,63,831.48,2025-12-30 14:25:21.105834
7706,4.0,14.0,BT984589,244,38,732.79,2026-06-17 14:25:21.105862
7707,2.0,1355.0,BT922094,7,35,562.55,2026-06-14 14:25:21.105886
7708,2.0,1043.0,BT956499,159,55,1063.67,2025-08-18 14:25:21.105910
7709,1.0,1538.0,BT138665,298,79,1335.73,2026-06-01 14:25:21.105934
7710,3.0,1511.0,BT590515,341,29,1433.2,2026-02-08 14:25:21.105957
7711,2.0,2357.0,BT130171,91,38,565.19,2026-05-08 14:25:21.105980
7712,3.0,767.0,BT538500,102,33,528.83,2025-12-28 14:25:21.106003
7713,2.0,1186.0,BT632146,119,79,892.78,2026-02-09 14:25:21.106032
7714,4.0,1112.0,BT443113,149,25,1254.74,2026-01-18 14:25:21.106056
7715,4.0,78.0,BT591562,350,50,256.98,2025-11-05 14:25:21.106079
7716,3.0,2945.0,BT831361,413,32,1362.92,2025-08-11 14:25:21.106103
7717,4.0,68.0,BT956934,178,20,222.42,2026-04-19 14:25:21.106129
7718,2.0,207.0,BT325083,396,56,197.84,2026-04-03 14:25:21.106152
7719,3.0,465.0,BT273481,145,24,226.21,2026-01-25 14:25:21.106175
7720,3.0,1005.0,BT181341,454,41,887.32,2026-03-25 14:25:21.106199
7721,1.0,1946.0,BT697747,457,53,328.89,2025-08-22 14:25:21.106226
7722,2.0,883.0,BT808170,476,22,685.06,2026-02-17 14:25:21.106250
7723,2.0,1689.0,BT501465,154,73,1407.2,2026-01-01 14:25:21.106273
7724,1.0,605.0,BT653571,378,42,1384.83,2025-11-23 14:25:21.106295
7725,1.0,1115.0,BT245634,250,79,702.43,2026-04-22 14:25:21.106319
7726,4.0,1724.0,BT856471,130,59,641.27,2025-07-27 14:25:21.106342
7727,4.0,1655.0,BT496216,452,77,1159.82,2026-06-02 14:25:21.106366
7728,4.0,2999.0,BT380954,190,64,833.0,2026-06-11 14:25:21.106397
7729,2.0,2671.0,BT665901,303,68,585.82,2025-10-31 14:25:21.106422
7730,3.0,1468.0,BT400341,15,24,603.65,2026-03-31 14:25:21.106445
7731,4.0,2214.0,BT437734,394,45,1409.17,2026-04-16 14:25:21.106469
7732,4.0,1477.0,BT112715,298,69,485.43,2026-03-31 14:25:21.106491
7733,4.0,2396.0,BT990992,77,47,1016.72,2026-02-02 14:25:21.106514
7734,2.0,2418.0,BT818482,247,22,273.3,2026-05-04 14:25:21.106536
7735,1.0,1256.0,BT319445,84,31,1139.73,2026-02-27 14:25:21.106560
7736,2.0,2520.0,BT245163,198,67,1331.51,2026-01-01 14:25:21.106587
7737,2.0,1854.0,BT600171,480,49,635.71,2026-01-29 14:25:21.106611
7738,2.0,405.0,BT307406,294,43,68.91,2026-04-17 14:25:21.106642
7739,4.0,1110.0,BT714944,459,74,967.84,2026-06-02 14:25:21.106668
7740,1.0,53.0,BT660850,16,64,657.89,2026-02-17 14:25:21.106691
7741,4.0,1070.0,BT830771,249,31,1238.62,2026-02-20 14:25:21.106718
7742,1.0,2777.0,BT605352,354,49,533.57,2026-04-17 14:25:21.106742
7743,3.0,1194.0,BT484955,80,26,843.95,2025-09-08 14:25:21.106765
7744,1.0,82.0,BT408045,407,38,737.87,2025-12-01 14:25:21.106789
7745,3.0,1104.0,BT559124,302,72,828.63,2025-10-06 14:25:21.106815
7746,2.0,517.0,BT967703,100,51,1418.27,2025-08-12 14:25:21.106839
7747,1.0,618.0,BT861364,76,37,1333.02,2026-06-01 14:25:21.106862
7748,3.0,1655.0,BT934571,75,26,347.87,2026-01-17 14:25:21.106886
7749,1.0,2831.0,BT140823,253,27,145.06,2026-07-16 14:25:21.106909
7750,2.0,2843.0,BT297467,265,39,1242.12,2026-05-31 14:25:21.106932
7751,3.0,582.0,BT704678,56,37,1260.06,2026-02-03 14:25:21.106954
7752,2.0,2020.0,BT701645,185,76,1095.45,2026-04-11 14:25:21.106978
7753,3.0,2818.0,BT525407,498,77,867.11,2025-08-25 14:25:21.107000
7754,4.0,265.0,BT324695,36,23,683.3,2026-06-03 14:25:21.107025
7755,2.0,2935.0,BT819653,394,76,240.45,2026-03-26 14:25:21.107048
7756,2.0,2600.0,BT356460,260,57,781.94,2025-10-16 14:25:21.107071
7757,3.0,2643.0,BT968858,23,72,715.14,2025-11-17 14:25:21.107094
7758,1.0,108.0,BT507798,58,67,225.72,2026-02-27 14:25:21.107119
7759,2.0,2873.0,BT325710,106,75,104.85,2025-10-25 14:25:21.107142
7760,2.0,2711.0,BT722799,291,70,756.36,2026-02-15 14:25:21.107171
7761,2.0,350.0,BT637216,293,41,471.31,2025-07-26 14:25:21.107196
7762,2.0,2872.0,BT766790,184,78,979.27,2025-09-17 14:25:21.107219
7763,1.0,1073.0,BT277414,86,62,27.07,2025-11-03 14:25:21.107243
7764,3.0,2106.0,BT164165,461,46,883.41,2026-05-27 14:25:21.107268
7765,1.0,2331.0,BT360245,37,53,657.0,2025-12-18 14:25:21.107291
7766,2.0,8.0,BT819549,336,68,1337.19,2026-06-13 14:25:21.107315
7767,1.0,2987.0,BT545181,230,49,202.43,2026-06-12 14:25:21.107338
7768,4.0,2370.0,BT574812,214,74,1202.93,2026-01-26 14:25:21.107361
7769,2.0,2267.0,BT487900,252,30,1241.84,2026-05-04 14:25:21.107383
7770,2.0,299.0,BT771131,405,22,734.9,2025-07-25 14:25:21.107422
7771,3.0,2732.0,BT758748,463,68,743.94,2025-09-07 14:25:21.107453
7772,4.0,762.0,BT413743,353,67,206.92,2025-11-08 14:25:21.107475
7773,1.0,2370.0,BT333137,86,21,510.24,2026-03-01 14:25:21.107498
7774,1.0,2931.0,BT825281,31,60,606.89,2026-01-26 14:25:21.107525
7775,4.0,701.0,BT182576,160,67,928.75,2025-07-19 14:25:21.107549
7776,4.0,2260.0,BT273667,466,42,203.12,2026-02-24 14:25:21.107573
7777,4.0,133.0,BT149384,254,23,1358.99,2026-04-07 14:25:21.107603
7778,1.0,1175.0,BT175798,460,73,322.07,2025-09-29 14:25:21.107627
7779,2.0,903.0,BT588114,449,73,1269.11,2026-06-09 14:25:21.107650
7780,1.0,901.0,BT283471,300,42,1303.43,2026-01-24 14:25:21.107676
7781,2.0,419.0,BT950451,244,33,713.74,2026-04-14 14:25:21.107701
7782,4.0,2119.0,BT446695,37,66,1093.47,2025-12-07 14:25:21.107725
7783,4.0,2280.0,BT169742,172,40,1101.15,2026-06-22 14:25:21.107749
7784,2.0,200.0,BT479914,317,73,1200.84,2025-12-05 14:25:21.107772
7785,2.0,2891.0,BT209211,87,28,1368.86,2025-12-18 14:25:21.107794
7786,1.0,1723.0,BT564438,164,73,822.17,2026-07-07 14:25:21.107817
7787,3.0,2832.0,BT402421,18,23,299.4,2025-11-10 14:25:21.107839
7788,4.0,2523.0,BT635231,300,43,541.12,2025-11-18 14:25:21.107862
7789,3.0,2277.0,BT801060,30,46,980.4,2025-09-12 14:25:21.107886
7790,3.0,651.0,BT325479,469,62,714.28,2026-02-17 14:25:21.107910
7791,3.0,2657.0,BT475970,461,64,928.53,2026-06-09 14:25:21.107933
7792,4.0,723.0,BT947762,307,46,319.8,2026-01-02 14:25:21.107956
7793,2.0,1450.0,BT778616,164,78,736.36,2025-11-09 14:25:21.107979
7794,3.0,276.0,BT311154,345,66,499.28,2026-06-05 14:25:21.108001
7795,2.0,1753.0,BT665266,238,22,781.88,2026-07-13 14:25:21.108024
7796,3.0,914.0,BT738040,242,70,134.4,2025-08-13 14:25:21.108057
7797,4.0,1957.0,BT646507,379,42,614.5,2026-04-09 14:25:21.108087
7798,3.0,1354.0,BT200152,226,58,666.01,2026-07-12 14:25:21.108116
7799,4.0,687.0,BT639257,101,72,169.25,2025-11-27 14:25:21.108154
7800,3.0,456.0,BT936519,340,58,559.17,2025-08-31 14:25:21.108185
7801,4.0,659.0,BT913048,24,50,214.96,2026-05-08 14:25:21.108226
7802,4.0,1917.0,BT673397,269,20,1341.34,2026-07-13 14:25:21.108254
7803,3.0,1671.0,BT891439,453,22,141.8,2026-01-18 14:25:21.108279
7804,4.0,2547.0,BT150481,345,68,1163.99,2025-12-17 14:25:21.108303
7805,2.0,1959.0,BT370156,228,42,82.8,2025-11-15 14:25:21.108332
7806,4.0,2262.0,BT762316,85,61,485.39,2026-02-01 14:25:21.108362
7807,1.0,2654.0,BT371294,144,46,281.05,2026-01-14 14:25:21.108421
7808,4.0,183.0,BT976386,291,51,990.28,2026-07-02 14:25:21.108471
7809,3.0,1522.0,BT381915,8,71,376.98,2025-09-04 14:25:21.108502
7810,4.0,608.0,BT366449,387,68,264.31,2026-06-10 14:25:21.108531
7811,1.0,1750.0,BT524573,100,24,1316.97,2026-01-19 14:25:21.108563
7812,2.0,488.0,BT271013,441,77,509.75,2025-10-02 14:25:21.108604
7813,1.0,2783.0,BT840281,349,48,216.95,2026-07-10 14:25:21.108634
7814,2.0,1532.0,BT889404,55,52,1400.94,2026-04-30 14:25:21.108665
7815,1.0,413.0,BT613903,267,24,111.86,2026-05-26 14:25:21.108701
7816,4.0,2355.0,BT439383,155,80,1363.7,2026-02-07 14:25:21.108734
7817,3.0,2384.0,BT254932,135,72,919.78,2025-11-08 14:25:21.108762
7818,2.0,1389.0,BT281255,262,36,988.47,2025-10-27 14:25:21.108791
7819,2.0,1097.0,BT355765,285,80,491.38,2025-10-05 14:25:21.108837
7820,1.0,117.0,BT439692,132,77,1193.03,2026-07-01 14:25:21.108878
7821,2.0,2396.0,BT631943,264,55,617.45,2026-02-15 14:25:21.108915
7822,3.0,1404.0,BT189837,421,50,1258.65,2025-10-12 14:25:21.108941
7823,2.0,867.0,BT407860,85,68,353.02,2026-04-08 14:25:21.108966
7824,2.0,1614.0,BT442316,103,41,759.2,2026-04-03 14:25:21.108991
7825,1.0,2767.0,BT391191,72,24,773.27,2026-04-08 14:25:21.109018
7826,1.0,2749.0,BT372527,334,71,757.43,2026-03-22 14:25:21.109042
7827,1.0,2675.0,BT712861,269,28,581.44,2026-07-06 14:25:21.109066
7828,2.0,1621.0,BT590851,57,60,1005.43,2025-08-24 14:25:21.109093
7829,1.0,2011.0,BT906513,217,73,1042.88,2026-06-27 14:25:21.109116
7830,2.0,348.0,BT442434,58,34,719.22,2026-05-25 14:25:21.109139
7831,4.0,554.0,BT335169,94,60,1137.57,2025-12-21 14:25:21.109162
7832,2.0,1046.0,BT280295,140,47,1430.25,2026-02-27 14:25:21.109184
7833,4.0,1850.0,BT223166,327,62,1367.47,2025-12-28 14:25:21.109212
7834,2.0,2148.0,BT615247,368,61,567.91,2026-04-08 14:25:21.109236
7835,3.0,2551.0,BT336091,390,62,316.88,2025-12-06 14:25:21.109259
7836,1.0,1003.0,BT488235,23,48,1093.08,2025-08-22 14:25:21.109282
7837,2.0,828.0,BT685825,213,41,1443.3,2025-10-02 14:25:21.109305
7838,1.0,2270.0,BT422265,342,33,979.43,2025-09-19 14:25:21.109332
7839,2.0,241.0,BT902474,176,55,1447.57,2026-06-03 14:25:21.109357
7840,2.0,789.0,BT372407,90,35,1145.28,2026-05-22 14:25:21.109384
7841,4.0,185.0,BT298370,355,69,647.88,2025-11-14 14:25:21.109415
7842,4.0,1233.0,BT983967,339,20,636.35,2025-09-02 14:25:21.109439
7843,2.0,2417.0,BT139926,134,67,430.02,2026-04-04 14:25:21.109463
7844,1.0,601.0,BT114729,498,61,1427.97,2025-08-06 14:25:21.109486
7845,3.0,449.0,BT724696,51,76,1109.9,2025-08-09 14:25:21.109509
7846,1.0,2907.0,BT740359,163,49,1487.53,2025-08-14 14:25:21.109532
7847,4.0,1850.0,BT600166,167,56,1158.26,2025-10-18 14:25:21.109555
7848,2.0,1838.0,BT549846,442,72,404.05,2025-11-25 14:25:21.109578
7849,3.0,2528.0,BT565460,457,79,970.79,2025-08-29 14:25:21.109601
7850,4.0,1780.0,BT952357,11,66,479.5,2026-02-21 14:25:21.109630
7851,2.0,2706.0,BT907258,240,57,993.61,2026-05-31 14:25:21.109655
7852,3.0,2383.0,BT514045,347,32,308.58,2026-07-01 14:25:21.109678
7853,2.0,1603.0,BT531724,96,56,1025.13,2026-06-18 14:25:21.109701
7854,1.0,755.0,BT215190,88,79,46.74,2026-01-07 14:25:21.109725
7855,2.0,2126.0,BT837211,401,72,484.17,2026-04-13 14:25:21.109748
7856,3.0,2842.0,BT201686,101,32,1198.91,2026-06-11 14:25:21.109771
7857,4.0,1672.0,BT579780,352,45,892.23,2025-11-18 14:25:21.109794
7858,2.0,2346.0,BT544108,413,62,699.22,2025-10-13 14:25:21.109821
7859,4.0,1075.0,BT726827,398,48,656.48,2026-07-10 14:25:21.109846
7860,4.0,2059.0,BT687285,84,65,460.01,2026-06-19 14:25:21.109868
7861,3.0,476.0,BT439336,420,47,151.53,2025-07-26 14:25:21.109891
7862,4.0,2617.0,BT925511,224,40,394.33,2026-07-04 14:25:21.109915
7863,4.0,722.0,BT529483,333,30,599.13,2025-07-28 14:25:21.109938
7864,4.0,1253.0,BT657934,371,52,168.87,2026-03-19 14:25:21.109961
7865,2.0,2347.0,BT987445,340,26,1221.43,2026-04-04 14:25:21.109989
7866,4.0,346.0,BT589918,359,39,406.42,2025-10-12 14:25:21.110012
7867,4.0,1826.0,BT392233,357,71,540.64,2026-04-14 14:25:21.110036
7868,3.0,1896.0,BT771119,74,49,1317.63,2026-02-05 14:25:21.110059
7869,3.0,1724.0,BT753959,232,53,1283.3,2025-09-13 14:25:21.110082
7870,4.0,736.0,BT693623,207,54,1391.19,2026-01-24 14:25:21.110106
7871,2.0,1462.0,BT139829,287,30,1233.15,2026-06-18 14:25:21.110129
7872,2.0,467.0,BT570228,494,74,99.04,2026-05-19 14:25:21.110157
7873,3.0,432.0,BT863249,280,50,1424.03,2026-07-06 14:25:21.110181
7874,2.0,1886.0,BT174917,102,53,1022.85,2025-10-02 14:25:21.110204
7875,2.0,870.0,BT184076,257,55,341.76,2025-08-04 14:25:21.110227
7876,4.0,451.0,BT267511,109,47,216.28,2026-07-02 14:25:21.110250
7877,1.0,1591.0,BT527633,10,44,988.83,2026-01-22 14:25:21.110277
7878,3.0,599.0,BT880580,370,54,421.75,2026-01-06 14:25:21.110302
7879,2.0,1739.0,BT687035,453,25,175.06,2026-03-17 14:25:21.110325
7880,2.0,628.0,BT193063,465,72,835.06,2026-07-04 14:25:21.110348
7881,1.0,535.0,BT833126,203,74,564.67,2026-01-29 14:25:21.110371
7882,1.0,2783.0,BT693035,54,72,451.24,2026-03-05 14:25:21.110403
7883,3.0,699.0,BT688741,231,67,1334.03,2026-05-23 14:25:21.110427
7884,3.0,808.0,BT284728,75,55,1026.7,2026-02-11 14:25:21.110450
7885,2.0,2391.0,BT332085,301,21,23.51,2026-06-16 14:25:21.110474
7886,4.0,318.0,BT597371,162,50,143.23,2025-12-21 14:25:21.110502
7887,2.0,859.0,BT198483,266,49,878.94,2025-12-19 14:25:21.110526
7888,1.0,2089.0,BT352283,111,62,858.19,2026-06-12 14:25:21.110549
7889,3.0,756.0,BT846846,327,71,1359.56,2025-11-27 14:25:21.110572
7890,4.0,1749.0,BT969161,458,55,151.23,2025-09-03 14:25:21.110595
7891,2.0,111.0,BT198362,191,75,1097.18,2026-01-02 14:25:21.110618
7892,4.0,626.0,BT576847,354,28,1217.76,2026-05-16 14:25:21.110642
7893,2.0,189.0,BT333977,60,42,909.39,2025-10-12 14:25:21.110665
7894,2.0,1684.0,BT491680,229,62,1215.81,2026-06-16 14:25:21.110688
7895,4.0,1323.0,BT718479,337,68,236.67,2025-11-14 14:25:21.110712
7896,2.0,1362.0,BT358607,497,21,744.07,2026-01-17 14:25:21.110735
7897,4.0,1992.0,BT334846,72,32,1289.34,2025-12-13 14:25:21.110770
7898,3.0,2077.0,BT855625,186,40,788.78,2026-04-02 14:25:21.110794
7899,2.0,2360.0,BT285758,390,72,205.89,2025-08-23 14:25:21.110818
7900,4.0,1098.0,BT839591,140,49,12.76,2026-07-05 14:25:21.110841
7901,2.0,2823.0,BT403861,456,79,111.91,2026-05-22 14:25:21.110864
7902,1.0,2257.0,BT230047,122,43,892.16,2025-10-27 14:25:21.110887
7903,3.0,461.0,BT465287,383,53,244.32,2025-09-21 14:25:21.110910
7904,2.0,2840.0,BT229082,146,49,21.17,2026-05-28 14:25:21.110939
